Time,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
15.31,0.00517019,-0.06115055,-0.0009834135,0.09601011,-0.00079505064,-0.0019337287,46.363926,12.476367,554.64685,14.996911,-0.01734881,0.010141068,498.6535,506.80057
15.32,0.0022465514,-0.22976746,0.002654389,0.061231095,0.00072266057,0.0005722672,47.099846,15.358959,528.54114,15.039325,-0.0027858068,0.0005770927,498.10965,506.22028
15.33,-0.005569106,0.08313185,0.0013281091,0.06559115,0.0008616984,0.006075104,46.274906,11.024624,561.6179,15.059394,-0.018611861,0.029743928,499.83084,503.32202
15.34,0.0004476902,-0.22244346,0.0025381157,0.011418765,0.00026410085,0.0024381266,46.812576,12.073212,518.24365,15.019009,0.004450132,-0.010664465,502.54807,503.6802
15.35,0.004464795,-0.1559831,0.0011881734,0.032953873,-0.0002300322,0.0014634738,46.155712,11.511588,534.5289,15.063184,-0.020033589,-0.0017261122,498.38568,497.85992
15.36,0.0040958393,0.021711178,-0.005266752,0.06821683,-0.001602245,-0.010175016,47.745125,14.83683,423.2578,14.944459,0.019124925,2.0282054e-05,503.66763,500.4308
15.37,-0.0005497073,-0.1860899,0.0016802019,-0.055059247,0.0005777072,0.0031648134,45.535114,9.774934,610.43207,15.000168,-0.03385207,0.013560485,500.00143,497.63303
15.38,0.00025784256,-0.16484255,0.0007912209,-0.02014624,-0.00032209052,0.0013296804,46.404015,13.0586605,575.3795,14.964622,-0.016083814,-0.00056161865,502.77057,501.1701
15.39,0.004788251,-0.10143752,0.007688337,0.033975627,0.0019564752,0.009202588,46.932873,13.855992,502.33038,15.011643,0.0033896999,-0.0004133591,498.0813,500.89484
15.4,0.006088949,0.06730385,-0.00042336457,0.045655448,-0.00051625504,-0.006045024,46.41853,14.479097,551.3892,15.011411,0.0051770066,0.021119004,499.46536,506.4333
15.41,-0.0019581665,0.21464658,-0.0012512589,0.004137818,-8.520567e-05,-0.0015514202,46.652897,12.394321,537.5816,15.001268,-0.0174975,0.011631724,504.1586,502.29385
15.42,-0.0037186649,-0.09375511,0.0024255072,0.024347523,0.0004788571,0.004654064,45.28799,6.9386353,591.4042,15.059077,-0.025032517,-0.01605764,504.09622,502.75955
15.43,-0.0014053676,0.16910994,0.0011762623,0.005824521,0.00028663516,0.001100975,46.35624,11.170275,542.3955,15.0011425,0.008893709,-0.012143306,498.4257,504.31104
15.44,0.0041244864,0.14161037,-0.00088553806,0.012870821,-0.00036002256,-0.0026838034,46.65185,12.245525,496.02698,15.076941,-0.027539304,0.014363492,504.7915,502.27765
15.45,-0.0011602486,-0.14413795,-0.0026845348,0.030530669,-0.0006552939,-0.0035686549,46.23375,9.454918,527.83997,14.969745,-0.011510463,0.0020619784,498.76636,499.85797
15.46,0.003137651,-0.38957608,0.0013789408,0.05454936,0.0005743422,0.0018026389,47.898903,17.163803,436.43484,14.98574,-0.0037311951,0.013972322,507.24847,505.01367
15.47,0.001129706,0.022599898,0.01591787,0.043291632,0.0033862642,0.021532752,47.79434,18.096786,438.14935,14.9740925,-0.021831919,0.00999813,498.8155,504.24475
15.48,-0.0052777585,-0.21973793,-0.002317106,-0.0013738313,0.00022124103,0.0005800997,47.266087,14.541593,478.6732,15.024833,-0.0021827056,0.003656952,499.89734,497.66193
15.49,-0.0025255706,-0.270064,-0.0036211412,0.018142395,-0.00035533513,-0.0052120266,47.523075,14.628406,471.45825,15.010906,0.015269013,-0.0004161891,502.9683,500.4501
15.5,-0.002484491,0.012242243,0.0012314683,0.008847015,5.0115283e-05,0.003906154,47.535976,14.333633,434.7054,14.982678,-0.028904486,-0.00013944019,497.31635,501.80072
15.51,0.0061686323,-0.33089072,0.00517816,-0.039382238,0.0008792484,0.005636289,48.080738,19.951588,431.65326,15.11243,0.017331755,-0.007139041,499.11096,500.58392
15.52,0.0028478347,0.0024040784,0.0111755775,0.023647508,0.0017366941,0.01711577,46.550682,11.296135,541.16766,14.915056,-0.00097539753,0.021884331,500.36063,503.87714
15.53,0.001459236,-0.18452589,-0.0012479213,0.04399232,-0.0006599269,-0.0018367348,45.82315,9.208637,579.24493,15.001486,-0.014265818,-0.002783712,495.25168,502.4171
15.54,0.0029382915,-5.7228273e-05,0.005768816,0.019906528,0.0016666877,0.0069274283,46.228043,11.835736,559.8937,14.984039,-0.020845816,-0.006578152,504.94458,500.90625
15.55,-0.0040796427,0.02479092,-0.0023475247,0.07128662,-0.0004510516,-0.0006057945,47.1915,13.811267,471.02295,14.986291,-0.004312738,-0.0011044685,501.78128,498.97253
15.56,0.002369309,0.107989475,0.0040354696,0.03127788,0.0010801536,0.0037317525,47.07444,14.771569,494.7602,15.024319,0.02824053,-0.025948418,500.95096,502.64975
15.57,0.00462585,0.17402443,0.0033795384,0.043830227,0.0006811522,0.0023763173,46.743702,13.072623,537.9808,15.044119,-0.052569244,0.019895367,498.57275,501.29636
15.58,0.00021463033,-0.029760081,0.0011630786,0.034497876,-0.0003464099,0.0025860341,47.04797,13.553955,506.9686,14.988636,-0.024261191,-0.0006322884,504.38538,501.49277
15.59,0.0017725519,0.26863897,0.007084131,0.08675656,0.0018163528,0.010418374,45.891838,10.780959,581.65576,15.006952,-0.007865155,0.03511597,505.38525,501.5046
15.6,-0.002272964,0.032407634,-0.010162828,0.026554028,-0.0021242425,-0.013246797,46.12452,9.609564,567.7409,14.99558,-0.014916736,0.017197747,502.86313,500.40253
15.61,-0.0020891037,0.20352256,-0.004165855,0.021634744,-0.0010116275,-0.006525723,46.699566,10.894459,529.1186,14.992964,-0.021344632,-0.014662363,496.57812,501.31512
15.62,-0.0036492469,-0.22005498,-0.004784993,0.019736482,-0.0010252411,-0.005493392,47.634098,15.637056,449.59552,15.079329,-0.009691504,0.0103731435,503.0151,502.17133
15.63,0.0067018652,-0.08224082,0.00789063,0.026258152,0.0016608577,0.0071116905,47.00852,15.148748,497.51755,14.97007,0.009833096,-0.009582906,502.2082,503.40048
15.64,-0.00055851426,0.060027108,-0.0028557917,0.054540187,-0.0005179938,-0.0040616393,47.393135,13.235371,459.82474,14.954485,0.010762466,-0.014669591,500.46735,501.20093
15.65,0.004022167,-0.18110937,0.009327022,-0.022597559,0.0020891926,0.011119884,47.07106,13.091564,483.24707,14.964253,-0.02389895,0.021512866,505.7989,502.12158
15.66,-0.0006634152,0.13683502,0.008446904,0.049279463,0.0013069839,0.012600077,46.8325,13.331259,519.3546,14.992474,0.020249879,-0.0062414836,498.1461,502.0093
15.67,0.003131208,-0.28291997,0.0076914113,0.002617994,0.001750817,0.007970484,47.571297,16.284388,468.92825,14.991312,-0.018056469,-0.0036353425,499.61343,502.5282
15.68,0.00465412,0.12168828,0.011477666,-0.014731787,0.0029232914,0.011688048,47.411827,18.10023,443.28662,15.034889,-0.0011157837,-0.0061959503,499.95993,496.66043
15.69,0.0064710956,-0.15943933,0.011115614,0.008240093,0.0020342,0.014356734,46.499947,13.244701,507.32812,15.009237,0.005748582,0.0075353757,504.57867,504.38803
15.7,0.006142433,-0.24900375,0.018239852,-0.008029798,0.003486616,0.022201505,46.408558,12.993784,529.68335,14.986509,0.0035205232,0.002619441,498.8955,501.19992
15.71,0.0053486773,-0.1870006,0.014262327,0.031389657,0.002845707,0.016635617,47.13218,16.08275,480.80106,15.057292,0.01488491,-0.024856126,504.45087,503.44705
15.72,0.0027611048,0.0801141,0.0032598746,0.06339895,0.0003414575,0.004148532,45.984497,9.815655,589.0333,14.947537,-0.013893932,0.027998175,497.94354,503.78934
15.73,0.006967899,0.064429775,0.013825283,0.0137652345,0.0021855533,0.01761899,45.907784,11.026157,568.75226,15.013109,0.016713582,0.008045129,498.85675,501.05136
15.74,-0.0011837992,-0.11871543,0.0028488853,0.028986664,0.0007882477,0.0036695034,45.72967,8.484947,571.08856,14.952608,0.018980265,0.0036128694,501.04626,500.15442
15.75,-0.0017937392,-0.21648487,-0.0026232176,-0.016880471,-0.0003710185,-0.0043060724,48.22661,17.466448,444.27454,15.011948,0.019033061,0.014682297,501.08093,501.98404
15.76,0.0016417211,-0.22596653,0.016681569,-0.01795606,0.0036254977,0.020151032,46.867203,13.362797,503.9756,15.03651,0.0077454676,0.0014052221,502.7662,502.98376
15.77,0.0026815087,-0.031618282,0.0046236,-0.007776784,0.0008844017,0.0064372746,46.555573,12.207143,528.5915,15.052102,-0.012949418,0.005148206,494.30978,506.1124
15.78,-6.412878e-05,-0.0155652985,0.0063784416,0.031642966,0.0009320108,0.010076577,47.12079,14.629397,447.4619,14.998121,0.032271918,-0.00631842,502.37094,503.17422
15.79,0.0012476855,0.08851522,0.012386796,0.08550602,0.0025053786,0.01780191,46.965763,14.535877,523.0443,15.018327,0.011724603,-0.020475058,495.71,500.61
15.8,0.000107196975,0.09248294,0.0165284,0.00088691886,0.0034609837,0.021121528,46.268463,11.385256,534.966,15.008019,0.012953674,-0.03403499,499.79025,497.8152
15.81,0.0021173928,-0.018821966,-0.0010549546,0.017861487,-0.00046712143,-0.0024613622,46.972275,11.46638,511.54922,14.929407,-0.035960294,-0.02047715,496.20157,501.69086
15.82,0.0057478333,-0.008249044,0.012864875,0.025477005,0.0020180906,0.015837029,48.13773,18.413012,426.3668,14.964053,0.02692661,0.010469906,500.94485,501.77664
15.83,0.0050334716,-0.08536821,0.0056549883,0.03513611,0.0010599667,0.0064172624,47.552296,15.097105,459.42896,15.011962,0.02289995,0.0132968975,498.8649,502.622
15.84,-0.00066327484,-0.019201364,0.0008771622,-0.020783145,0.00035793023,0.00029955478,46.053047,9.8723345,567.77795,14.965274,-0.019919775,0.004366961,500.34695,501.38715
15.85,-0.00229132,-0.03205812,-0.000656332,0.024297409,-0.00012751414,-0.0001435238,47.232014,15.168792,513.0418,15.098753,0.011379729,-0.015890365,496.50552,500.7268
15.86,0.0025713667,-0.055650763,0.009668764,0.08843043,0.0019820794,0.012527036,47.531715,17.093908,455.8576,15.047268,-0.0029694985,0.019364182,502.91483,501.057
15.87,0.0008417575,-0.2200981,0.0014480883,0.012513146,0.0005879935,0.0022612896,47.392803,14.124213,445.08932,15.015278,-0.0032512725,0.0064232214,503.7076,501.69153
15.88,0.0008710328,0.02890598,0.0013517053,5.9641763e-05,-7.0968053e-06,0.0026366198,46.889893,12.852366,491.268,15.025471,-0.011868778,-0.020510973,500.2666,501.92084
15.89,0.00046854233,-0.12547676,0.003276409,0.027711755,0.00067560223,0.0030188137,47.896,16.841852,445.58218,14.986652,0.0013166488,0.01062141,498.82648,503.5357
15.9,0.002574266,-0.33498266,0.0075856363,0.0012502371,0.001178416,0.009923877,46.783997,14.692422,503.7659,15.000409,-0.0020723713,-0.049985345,502.5327,502.97208
15.91,6.472622e-05,-0.20759901,0.0049434276,-0.014825042,0.0011044337,0.0070307176,47.619488,17.563608,498.66843,15.022931,0.0101917945,0.013124626,496.3183,500.5177
15.92,0.0026492113,-0.02011491,0.0037284237,-0.0026416315,0.00080021867,0.004655061,47.175926,14.611841,479.83957,15.101617,0.022969786,-0.0033841054,498.1208,502.65424
15.93,0.0021905312,-0.012242716,0.0069553806,-0.07911568,0.0017434121,0.007955802,47.843235,17.574165,431.0806,15.03948,-0.004354741,0.009988425,501.9539,499.99286
15.94,-0.00076995743,-0.0310635,0.0034017675,0.052080084,0.00039124244,0.0042472426,45.7223,8.302418,608.3001,14.92981,0.02323087,-0.06705431,501.3991,501.74036
15.95,-0.005199873,0.011494659,-0.012326669,0.021205323,-0.0022861534,-0.015660614,47.12725,14.047742,550.3839,15.01251,-0.01003919,-0.027875692,494.487,503.25827
15.96,0.0059118816,-0.01463547,-0.00081721786,0.02356776,-0.00096960133,-0.00310358,46.409607,11.93888,511.181,14.999447,0.002160041,-0.010093503,499.62418,498.622
15.97,0.002184344,-0.20298663,0.0068326998,0.02038441,0.0014006533,0.0060079894,46.745937,12.58174,503.90735,15.006709,-0.009529423,-0.03097795,505.49643,505.60788
15.98,-0.0008371315,0.07590102,0.0011590556,0.084455624,0.000112258014,0.0036396529,47.155415,14.4415,489.67084,15.094771,-0.0037732336,-0.02393592,500.6084,503.7238
15.99,0.002463694,-0.22809054,0.013010129,-0.00820457,0.003097978,0.017036133,47.07166,13.765419,477.72687,15.043197,0.011593338,-0.020589126,500.97556,498.81134
16.0,0.0032180788,-0.076206714,0.010553077,-0.011725038,0.0018837092,0.011835944,46.834446,14.8790865,534.6858,14.966407,0.00012921622,0.012334486,503.02194,499.60864
16.01,0.006289615,-0.06478743,0.00720919,-0.0301955,0.0002654185,0.011003037,47.137665,15.148864,505.5866,15.068804,0.0016605015,-0.034338456,498.81094,500.98935
16.02,-0.0026571555,0.013395332,0.012720566,0.06021722,0.0022946307,0.02015969,47.232674,15.371259,499.7209,15.041905,0.007782491,-0.039954625,496.23242,494.70004
16.03,0.0067116367,-0.026385337,0.006359148,0.07743654,0.0016235498,0.0067044348,46.736706,13.556592,524.046,14.927203,-0.04626615,0.02028806,501.3794,504.0362
16.04,-0.003728201,-0.10220934,-0.0060749445,-0.0012562947,-0.0015269667,-0.008453163,47.596806,15.187633,493.6789,15.003329,-0.019357324,-0.0052771163,502.33307,496.90024
16.05,-0.0028152636,0.05323267,0.0062169884,0.045597676,0.0005802225,0.009323472,47.972195,18.292059,452.69028,14.930804,-0.0011259594,-0.025626792,500.61752,499.7621
16.06,-0.0025271203,-0.24129406,0.004846015,-0.023238502,0.0010948321,0.0064240834,46.749382,12.879615,542.7996,14.9464035,-0.010264509,0.010724614,496.10995,502.00848
16.07,0.0036606041,0.041085936,-0.0041926187,0.044277187,-0.000873944,-0.00682283,45.79005,8.179408,566.41254,15.071794,-0.002678325,-0.0014089051,497.99237,505.30206
16.08,-0.00048277454,-0.15223096,0.0068469853,-0.059499636,0.0018411987,0.008641148,45.116955,6.529824,603.43097,15.0257435,-0.00617789,0.009004757,504.0507,501.34988
16.09,0.007903521,-0.19563732,1.0258518e-06,0.044450298,-0.00022934451,-0.0009719477,47.248882,14.557135,461.20395,15.019787,-0.00960165,0.015718445,500.22552,505.6218
16.1,0.0017731886,0.06413831,0.003721503,-0.033769544,0.0011203077,0.0033616193,50.476788,27.957296,306.36823,14.9752655,-0.047652368,-0.0061170286,499.41678,504.20267
16.11,0.0042829765,-0.19863965,-0.0020645526,-0.080100246,-0.00036628408,-0.0030928238,48.88632,20.657425,384.43405,15.083594,-0.009299961,0.017966285,497.32773,507.23517
16.12,0.0012407226,0.06911954,0.0051987083,0.03622726,0.0011897559,0.006704462,46.714596,12.360273,507.1439,15.063404,0.030489206,-0.015999792,496.31107,505.36258
16.13,0.0055338256,-0.01559142,0.004394718,0.04988907,-1.5382073e-05,0.005037496,47.571686,15.765775,447.57184,14.98048,0.0076441304,-0.030241543,500.94757,503.68884
16.14,-0.0018917394,-0.20945533,0.0037523191,-0.0005950426,0.000756158,0.0061624963,47.097195,12.933218,473.3146,14.994762,-0.0046279477,0.016213946,503.6407,502.36154
16.15,0.0023111012,0.09793107,0.005806114,0.010655201,0.00071752066,0.009515996,47.42715,16.033058,452.6206,15.038981,0.0005167273,0.004028999,498.69302,501.4665
16.16,0.0055774003,0.08817904,0.011731801,0.07710276,0.0025531212,0.0143696815,47.93363,17.269098,422.5494,14.912213,-0.007335872,-0.00044985756,506.66608,500.03018
16.17,0.002995933,0.23313928,0.0077757784,0.010908167,0.0009110399,0.010823135,48.162334,19.447355,446.1511,14.941669,-0.03336031,-0.02359903,501.87863,497.39313
16.18,-0.0034222468,0.15517642,-0.0021427502,0.00056814204,-0.00015969132,-0.0020154908,46.53266,8.799751,519.26495,15.046152,0.030535072,0.017270735,502.71597,501.74387
16.19,0.0014031777,0.16666661,0.0015899338,0.011724967,0.00041022434,0.0024107685,47.902355,16.74273,451.61084,15.003584,0.0059743915,0.026849039,494.8371,504.06702
16.2,-0.0012150902,-0.40751055,-0.0037547757,0.0018708109,-0.0009953748,-0.005589114,47.734783,14.881569,448.44406,14.996859,0.013604373,0.00023538123,502.22937,500.38388
16.21,8.623896e-05,0.06395824,0.008540878,-0.016282868,0.0017824916,0.012434887,46.40975,12.563028,554.1665,14.976821,0.033993833,-0.00083774945,495.23694,501.04623
16.22,-0.00028207304,0.0032099332,0.00499681,0.032047134,0.0008762934,0.0078413645,46.53782,11.603864,544.8418,14.983754,0.037575494,-0.031250212,495.7844,500.77844
16.23,0.004037798,-0.26493865,0.011041993,0.017012514,0.0022413237,0.0139265545,46.770435,13.709467,543.7203,14.939354,-0.017279394,0.0036421346,502.73727,501.79126
16.24,0.0007602386,-0.16807517,0.008363557,0.047887515,0.0009719755,0.011052616,45.55118,9.030614,575.4164,15.030357,-0.0010014306,-0.028921643,505.9021,498.2784
16.25,-0.000107086904,-0.057733692,0.0032326935,0.025343973,0.00081943115,0.0072795385,47.133644,13.226516,500.9419,14.929006,-4.3736443e-05,0.009351606,495.52905,501.17392
16.26,0.0028434217,-0.32755542,0.0026296014,0.02398655,0.0011742468,0.002371414,46.850582,13.215337,504.0448,14.984509,0.000711141,-0.008005198,499.34283,500.36316
16.27,0.0021772743,-0.13354032,0.00664543,0.033156857,0.0011755293,0.008090161,47.625935,16.758926,469.36765,15.010452,0.031231413,0.0073449053,501.50693,503.65332
16.28,-0.00024110614,-0.1581388,0.006070259,-0.012547098,0.0016178291,0.00832078,46.720837,12.744192,529.73804,15.027523,-0.0013079409,-0.0056313323,499.3851,501.23767
16.29,0.003077238,0.1596073,-0.0021329392,0.016880136,-0.0010809486,-0.0037601716,47.373264,14.916474,466.30856,14.960396,0.002424951,0.016762579,501.00342,503.5154
16.3,0.006003296,-0.003705748,-0.0041288245,0.06313698,-0.0012654219,-0.009372426,47.47257,16.119616,496.47437,15.045553,-0.005882072,-0.0035213458,497.09967,499.61508
16.31,0.0049256873,-0.41965806,0.0036877305,0.039146658,0.00014797962,0.0015668287,46.968334,12.437573,497.2896,14.863891,-0.011496735,0.018181523,503.66562,502.80756
16.32,-0.0017700727,-0.12031907,-0.0001834865,-0.044655956,-7.5210875e-05,0.0009781085,48.20871,17.812206,410.89517,15.038604,0.01975034,-0.008857597,497.34732,502.6633
16.33,-0.0035506873,-0.12952825,-0.0018311767,-0.0083054155,-2.6249501e-05,-0.00311814,46.79978,12.505624,502.49655,14.993944,-0.019071348,0.0060468228,495.83633,499.6462
16.34,0.00024345686,-0.17689054,0.0014628875,-0.0037725552,0.00095553405,-0.0007982347,44.428097,3.564094,666.40076,15.011142,-0.01878926,0.016806707,494.16333,500.28384
16.35,-0.004787051,-0.14490624,-0.0006503026,-0.023138981,-0.00014071184,-0.000549007,45.318394,5.669263,581.0239,15.03247,0.022900872,-0.018158533,501.9704,501.6889
16.36,-0.0016567053,-0.07200408,-0.000781931,-0.009179482,-0.00038677003,-0.0015503301,47.534283,16.330109,463.63953,14.957531,0.011066781,0.025005717,503.06393,501.47592
16.37,0.003025339,0.16611865,0.008484014,0.006735772,0.0013471728,0.010619116,48.1508,19.419968,432.7009,14.962512,-0.01476183,-0.02298052,493.47632,498.93518
16.38,0.0036954335,0.17822316,0.013034988,0.033858232,0.002703946,0.017998178,46.311066,12.978564,529.01514,15.015316,-0.009374268,0.02883219,500.7337,498.31018
16.39,-0.0047046216,0.01967974,0.004018053,-0.03972523,0.0010037367,0.0059528355,47.72342,16.248009,449.92722,15.001224,-0.022160888,0.0055284565,500.9681,505.67154
16.4,0.00060370844,-0.1990938,0.011433627,0.020455163,0.0021001862,0.014766296,46.616577,12.158746,502.6484,15.045728,0.024815869,-0.011014915,499.14514,496.89346
16.41,0.0013409689,-0.23826882,0.0030613712,0.0022699775,0.00028855295,0.0039584,49.13768,23.287754,357.41986,15.0586405,0.020557152,-0.024022162,498.8272,502.35318
16.42,0.007077998,-0.13320018,0.008116287,0.073233955,0.0017476252,0.009043962,47.632996,18.843103,438.2448,15.064497,0.0032420396,-0.037180245,498.5986,497.56805
16.43,0.003182158,0.07015696,-0.0043231067,0.0006582214,-0.0012369752,-0.006289545,47.17519,13.49625,458.0752,15.0292845,-0.004471253,-0.0038071675,499.91556,504.57474
16.44,0.0020710882,-0.080713764,-0.005540397,0.01546402,-0.001537496,-0.008323109,47.188694,13.654231,477.78397,15.013824,0.006598108,-0.024174782,504.32547,504.25153
16.45,0.001596957,0.017430142,0.005796361,-0.006866114,0.0013475462,0.0077334293,47.733208,17.785332,447.3408,14.984491,0.022107223,-0.0038136144,501.36945,500.45676
16.46,0.0037043577,-0.07083694,0.0069226567,0.03293073,0.001082886,0.010879691,45.593018,9.751977,586.73596,15.022796,0.007338388,-0.011049905,499.47693,503.06458
16.47,0.0014466689,-0.25929502,0.0064462256,-0.08545483,0.001500282,0.00810498,46.342266,12.189453,560.99994,15.006469,0.0072611477,-0.015559941,494.8502,501.2149
16.48,0.0061523146,0.3518713,-0.004766664,0.06540144,-0.0016198365,-0.0060277996,47.345585,15.794992,476.89813,15.031337,-0.005540534,0.04352732,495.63828,500.67352
16.49,-0.0050743725,-0.20286047,-0.0037317872,0.009259707,0.0003755984,-0.0074018943,47.537533,14.917511,481.64975,15.001093,0.012078642,0.023087528,501.71002,507.48785
16.5,0.00620717,-0.22165196,0.01010113,-0.03830139,0.0015620801,0.01293619,45.711777,9.852905,573.08777,14.987263,0.0070582787,-0.00480259,504.18735,501.98813
16.51,0.008488726,-0.25322747,0.010483039,-0.09441445,0.00212691,0.011761122,48.744217,22.09597,355.7083,14.983136,0.03531823,-0.013985832,500.99417,502.44995
16.52,0.000121444114,0.29826978,-0.0033439356,0.033206705,-0.00057150354,-0.0044603846,46.819447,11.401987,513.993,15.065463,0.011383576,0.016287029,501.1699,502.49863
16.53,0.006379894,0.04793307,0.0027039314,-0.009393476,0.0002530003,0.0017954479,47.254826,15.348084,481.6134,15.005403,0.00061551225,0.0047814655,502.0247,499.97098
16.54,-0.0041606054,-0.22928523,0.005124038,0.034890756,0.0013184289,0.008237477,46.04662,9.661888,549.0444,14.993966,0.031047352,0.0021170892,503.67203,502.6654
16.55,0.006695076,-0.33528972,0.00048650347,0.05881668,-0.0004530422,-0.0020700681,47.53757,15.601056,470.8325,14.959792,-0.022192085,0.007706253,505.63345,505.22174
16.56,0.0008672428,-0.048985552,-0.005967689,0.019804232,-0.0014720017,-0.0077497466,47.250137,13.60138,456.6061,15.011254,-0.0041680583,0.006455729,502.1292,503.03992
16.57,0.0035394377,-0.03971803,0.006928759,0.05508335,0.0014176606,0.009333946,46.42227,12.510913,519.5184,14.974151,0.013576611,-0.018104479,497.1553,497.6467
16.58,0.009396043,-0.17989826,0.014205115,0.079052806,0.0033761882,0.016462913,46.990753,14.828715,506.10974,15.02208,0.009812151,0.025599457,505.22296,503.4832
16.59,0.0014428785,0.0017314624,-0.000107594766,0.02585197,0.0003543752,-0.00071010157,48.253216,17.355757,367.87463,15.002767,-0.00038198434,0.0068709026,501.6923,498.56693
16.6,-0.0009042099,-0.13057582,0.0041507455,0.06441773,0.0011782604,0.0060678776,46.274063,10.824371,558.0238,15.002572,0.021591593,0.016584437,502.22058,506.8313
16.61,0.005231307,0.042489655,-0.002656401,-0.05222781,-0.001067961,-0.005895589,48.35691,18.57337,405.35373,14.98128,0.015407557,-0.0035356765,506.23547,503.50705
16.62,0.003923947,-0.18407467,0.019411849,-0.025408175,0.004299434,0.023597803,47.854046,18.023449,432.2504,15.02736,0.0010685776,-0.0063747475,506.97678,502.53687
16.63,0.0005009123,-0.04867511,0.010824465,-0.001235284,0.0018770986,0.014646205,48.682533,20.124727,391.8287,14.974315,-0.004529519,-0.04265992,502.62146,503.3654
16.64,-0.0036361953,-0.1962316,0.0071057677,-0.0013891776,0.0018768667,0.010715032,46.195465,10.375467,540.4685,14.978465,0.016760385,-0.0044486895,506.25177,502.44147
16.65,-0.0019732236,0.056792885,0.001661042,-0.018742163,0.00049880194,0.0018607704,46.86269,11.70644,495.4902,15.036775,0.008704888,0.016205613,500.8099,505.63492
16.66,0.0045232987,-0.16000037,-0.006025877,-0.05775959,-0.0018835869,-0.008690291,46.781757,11.870396,510.58447,15.012728,0.013744491,-0.019868426,501.89328,503.78604
16.67,-0.0042241486,-0.32679278,-0.0007107882,0.013566371,0.0005493182,-0.0027865279,45.955353,8.223957,554.1667,15.009241,0.009403298,0.013631691,497.61856,501.3558
16.68,0.0013718113,-0.059419032,0.010123919,0.009166753,0.0023192945,0.0107967,47.620068,18.21021,499.75098,15.01139,-0.013666197,0.012651736,498.984,507.18854
16.69,-0.000959029,-0.26026753,0.007954875,0.08633797,0.0027267975,0.009463758,46.531986,11.436584,529.67236,15.054883,-6.135546e-06,0.012314909,502.1311,500.26443
16.7,-0.0004697673,-0.106173575,-0.0033385186,0.06833811,-0.00064121734,-0.005476257,47.94991,17.098452,452.58063,14.978779,-0.0058267624,0.011926765,499.22446,500.4516
16.71,0.004266043,-0.09176849,0.00047240336,0.0010359361,-0.00023229019,-0.0013428784,47.01668,13.363517,480.15842,14.995874,-0.0177111,-0.0006909127,498.92844,503.1653
16.72,0.003119723,0.13008288,0.0013147683,-0.053820737,-0.00053171924,0.0039534373,46.400887,9.272355,546.4799,15.037944,-0.020943286,-0.015102712,496.61328,500.84308
16.73,0.0005142374,-0.15118966,-0.0027871483,-0.06156078,-0.00038370476,-0.004650851,46.945404,11.744921,497.2286,15.049893,0.025611736,-0.0062032235,499.3116,501.8541
16.74,0.003781854,-0.029443085,-0.0012087305,0.045870867,-0.0005701019,-0.00088035245,46.33366,10.036507,525.6564,15.052354,0.016356528,0.02539417,499.7589,500.9333
16.75,0.0021281228,-0.043669324,-0.0030682487,0.07534464,-0.0005592887,-0.004358856,48.09651,17.343,431.91824,15.01162,-0.012620433,0.029757496,495.5239,500.62372
16.76,0.0033685672,0.14956294,0.0062893704,0.039809495,0.00060095784,0.008465529,45.23183,5.7234693,592.47986,15.015301,-0.0065025734,-0.03247042,498.65735,501.4901
16.77,0.000260778,-0.21893066,0.0020548368,0.03789568,-0.00025424603,0.0031283654,46.772785,10.557579,485.0975,15.048953,-0.010132645,-0.027314287,500.1831,499.18942
16.78,-0.0007498185,-0.105117306,0.005133791,-0.02861562,0.0013236691,0.004991665,46.908604,11.765737,516.6434,15.002458,0.030690623,0.012740341,497.45822,502.9351
16.79,0.0013154221,0.15397961,0.0024601666,0.044644818,0.00043446233,0.004718936,47.622883,16.12349,470.34805,14.958572,-0.019444814,0.0042029093,492.92206,498.7739
16.8,-0.0028223917,-0.115733035,-0.0060094576,0.034226146,-0.0011524322,-0.006762265,48.20569,17.562956,427.61066,15.025611,0.007505291,-0.011159064,501.06412,502.88513
16.81,0.003223194,-0.008100517,-0.0009237837,0.04661034,-0.00014437738,-0.0006831697,46.787178,12.459539,510.38486,15.037013,-0.009689034,-0.0080426,501.13132,499.16922
16.82,0.0019187366,-0.16361672,0.008121168,0.001272885,0.0021144683,0.009453496,45.760544,9.407423,588.1694,15.035927,-0.0016572763,-0.0062319264,493.86978,501.64026
16.83,0.0046355897,-0.4873561,0.00547662,0.014285696,0.0008169962,0.0052070958,46.98991,15.293294,506.17743,15.019476,-0.0024254164,-0.052608233,498.2688,505.60416
16.84,0.0040816446,-0.28008664,0.0031622795,-0.0014723466,0.00044618742,0.004464866,47.68541,15.516698,435.08078,15.058828,-0.0014054859,0.021476721,499.29376,501.30032
16.85,-0.0029226842,-0.06404232,0.0061167567,0.117366895,0.0013445874,0.010214174,47.390495,15.026395,459.19662,15.028587,-0.0018424633,0.010243289,503.77606,501.24286
16.86,0.0031046239,-0.032560345,-0.00627329,0.0759559,-0.0014533261,-0.008817187,45.56768,6.970072,580.56793,14.950966,0.014190041,0.016237095,500.97818,504.59128
